Host.Species,Lake,Year,Julian.Day,Julian,Date,Total,pasteuria.inf,metsch.inf,scarlet.inf,brood.inf,larssonia.inf,spider.inf,gurleya.inf,micG.inf,pasteuria.prev,metsch.prev,scarlet.prev,brood.prev,larssonia.prev,spider.prev,gurleya.prev,micG.prev,Host.Density,Total.Density,Dentifera.density,Pulicaria.density,Retrocurva.density,Ceriodaphnia.density,Dubia.density,Parvula.density,Ambigua.density,Mendotae.density
mendotae,Whitmore,2018,2018262,262,19-Sep-18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pulicaria,Whitmore,2018,2018205,205,24-Jul-18,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pulicaria,Whitmore,2018,2018222,222,10-Aug-18,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pulicaria,Whitmore,2018,2018234,234,22-Aug-18,306,2,0,2,0,0,0,0,0,0.0065359477124183,0,0.0065359477124183,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pulicaria,Whitmore,2018,2018248,248,5-Sep-18,180,13,0,0,0,0,0,0,0,0.0722222222222222,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pulicaria,Whitmore,2018,2018262,262,19-Sep-18,45,1,0,0,0,0,0,0,0,0.0222222222222222,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pulicaria,Whitmore,2018,2018276,276,3-Oct-18,33,6,0,0,0,0,0,0,0,0.181818181818182,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pulicaria,Whitmore,2018,2018304,304,31-Oct-18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pulicaria,Whitmore,2018,2018317,317,13-Nov-18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
retrocurva,Whitmore,2018,2018205,205,24-Jul-18,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
retrocurva,Whitmore,2018,2018222,222,10-Aug-18,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
retrocurva,Whitmore,2018,2018234,234,22-Aug-18,417,7,0,1,0,0,0,0,1,0.0167865707434053,0,0.00239808153477218,0,0,0,0,0.00239808153477218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
retrocurva,Whitmore,2018,2018248,248,5-Sep-18,292,7,0,0,0,0,0,0,1,0.023972602739726,0,0,0,0,0,0,0.00342465753424658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
retrocurva,Whitmore,2018,2018262,262,19-Sep-18,201,7,0,0,0,0,0,0,1,0.0348258706467662,0,0,0,0,0,0,0.00497512437810945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
retrocurva,Whitmore,2018,2018276,276,3-Oct-18,348,3,0,0,0,0,0,0,0,0.00862068965517241,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
retrocurva,Whitmore,2018,2018304,304,31-Oct-18,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
retrocurva,Whitmore,2018,2018317,317,13-Nov-18,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ambigua,Woodland,2018,2018304,304,31-Oct-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ambigua,Woodland,2018,2018317,317,13-Nov-18,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceriodaphnia,Woodland,2018,2018222,222,10-Aug-18,212,0,0,0,2,0,0,0,0,0,0,0,0.00943396226415094,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceriodaphnia,Woodland,2018,2018234,234,22-Aug-18,76,0,0,0,1,0,0,0,0,0,0,0,0.0131578947368421,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceriodaphnia,Woodland,2018,2018247,247,4-Sep-18,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceriodaphnia,Woodland,2018,2018262,262,19-Sep-18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceriodaphnia,Woodland,2018,2018276,276,3-Oct-18,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceriodaphnia,Woodland,2018,2018289,289,16-Oct-18,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceriodaphnia,Woodland,2018,2018304,304,31-Oct-18,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceriodaphnia,Woodland,2018,2018317,317,13-Nov-18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dentifera,Woodland,2018,2018222,222,10-Aug-18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dentifera,Woodland,2018,2018234,234,22-Aug-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dentifera,Woodland,2018,2018247,247,4-Sep-18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dentifera,Woodland,2018,2018262,262,19-Sep-18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dentifera,Woodland,2018,2018276,276,3-Oct-18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dentifera,Woodland,2018,2018289,289,16-Oct-18,204,1,0,0,1,0,0,0,0,0.00490196078431373,0,0,0.00490196078431373,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dentifera,Woodland,2018,2018304,304,31-Oct-18,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dentifera,Woodland,2018,2018317,317,13-Nov-18,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dubia,Woodland,2018,2018276,276,3-Oct-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dubia,Woodland,2018,2018289,289,16-Oct-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mendotae,Woodland,2018,2018222,222,10-Aug-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mendotae,Woodland,2018,2018276,276,3-Oct-18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mendotae,Woodland,2018,2018289,289,16-Oct-18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mendotae,Woodland,2018,2018304,304,31-Oct-18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mendotae,Woodland,2018,2018317,317,13-Nov-18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
parvula,Woodland,2018,2018222,222,10-Aug-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
parvula,Woodland,2018,2018234,234,22-Aug-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
parvula,Woodland,2018,2018247,247,4-Sep-18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
parvula,Woodland,2018,2018262,262,19-Sep-18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
parvula,Woodland,2018,2018276,276,3-Oct-18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
parvula,Woodland,2018,2018289,289,16-Oct-18,190,0,0,0,2,0,0,0,0,0,0,0,0.0105263157894737,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
parvula,Woodland,2018,2018304,304,31-Oct-18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
parvula,Woodland,2018,2018317,317,13-Nov-18,54,0,0,0,1,0,0,0,0,0,0,0,0.0185185185185185,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pulicaria,Woodland,2018,2018247,247,4-Sep-18,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pulicaria,Woodland,2018,2018262,262,19-Sep-18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pulicaria,Woodland,2018,2018317,317,13-Nov-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
retrocurva,Woodland,2018,2018222,222,10-Aug-18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
retrocurva,Woodland,2018,2018234,234,22-Aug-18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
retrocurva,Woodland,2018,2018247,247,4-Sep-18,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
retrocurva,Woodland,2018,2018262,262,19-Sep-18,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
retrocurva,Woodland,2018,2018276,276,3-Oct-18,207,0,0,1,0,0,0,0,0,0,0,0.00483091787439614,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
retrocurva,Woodland,2018,2018289,289,16-Oct-18,553,0,0,1,19,0,0,0,0,0,0,0.00180831826401447,0.0343580470162749,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
retrocurva,Woodland,2018,2018304,304,31-Oct-18,237,0,0,0,3,0,0,0,0,0,0,0,0.0126582278481013,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
retrocurva,Woodland,2018,2018317,317,13-Nov-18,271,0,0,1,0,0,0,0,0,0,0,0.003690036900369,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ambigua,Appleton,2020,2020275,275,1-Oct-20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.7,41963.5,11363.1,7210.8,21360.5,362.3,1521.9,36.2,108.7,0
ceriodaphnia,Appleton,2020,2020244,244,31-Aug-20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378.5,32354.3,13995.8,5328.5,10904.5,378.5,1747,0,0,0
ceriodaphnia,Appleton,2020,2020260,260,16-Sep-20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.2,41729.1,14199.6,489.2,26089.2,190.2,760.9,0,0,0
ceriodaphnia,Appleton,2020,2020275,275,1-Oct-20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.3,41963.5,11363.1,7210.8,21360.5,362.3,1521.9,36.2,108.7,0
dentifera,Appleton,2020,2020204,204,22-Jul-20,200,1,0,7,13,1,0,0,2,0.005,0,0.035,0.065,0.005,0,0,0.01,27040.3,37095.6,27040.3,6304.9,3696,0,54.4,0,0,0
dentifera,Appleton,2020,2020216,216,3-Aug-20,350,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0.02,9511.7,20300.7,9511.7,7446.3,3098.1,0,244.6,0,0,0
dentifera,Appleton,2020,2020230,230,17-Aug-20,54,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0555555555555556,1467.5,4375.3,1467.5,2065.4,516.3,0,326.1,0,0,0
dentifera,Appleton,2020,2020244,244,31-Aug-20,205,1,0,1,0,0,0,0,1,0.0048780487804878,0,0.0048780487804878,0,0,0,0,0.0048780487804878,13995.8,32354.3,13995.8,5328.5,10904.5,378.5,1747,0,0,0
dentifera,Appleton,2020,2020260,260,16-Sep-20,209,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0.0861244019138756,14199.6,41729.1,14199.6,489.2,26089.2,190.2,760.9,0,0,0
dentifera,Appleton,2020,2020275,275,1-Oct-20,223,2,0,5,3,4,0,0,55,0.00896860986547085,0,0.0224215246636771,0.0134529147982063,0.0179372197309417,0,0,0.246636771300448,11363.1,41963.5,11363.1,7210.8,21360.5,362.3,1521.9,36.2,108.7,0
dubia,Appleton,2020,2020204,204,22-Jul-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4,37095.6,27040.3,6304.9,3696,0,54.4,0,0,0
dubia,Appleton,2020,2020216,216,3-Aug-20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.6,20300.7,9511.7,7446.3,3098.1,0,244.6,0,0,0
dubia,Appleton,2020,2020230,230,17-Aug-20,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,326.1,4375.3,1467.5,2065.4,516.3,0,326.1,0,0,0
dubia,Appleton,2020,2020244,244,31-Aug-20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1747,32354.3,13995.8,5328.5,10904.5,378.5,1747,0,0,0
dubia,Appleton,2020,2020260,260,16-Sep-20,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760.9,41729.1,14199.6,489.2,26089.2,190.2,760.9,0,0,0
dubia,Appleton,2020,2020275,275,1-Oct-20,42,0,0,0,1,0,0,0,0,0,0,0,0.0238095238095238,0,0,0,0,1521.9,41963.5,11363.1,7210.8,21360.5,362.3,1521.9,36.2,108.7,0
pulicaria,Appleton,2020,2020204,204,22-Jul-20,291,0,0,37,3,0,0,0,0,0,0,0.127147766323024,0.0103092783505155,0,0,0,0,6304.9,37095.6,27040.3,6304.9,3696,0,54.4,0,0,0
pulicaria,Appleton,2020,2020216,216,3-Aug-20,274,0,0,38,0,0,0,0,4,0,0,0.138686131386861,0,0,0,0,0.0145985401459854,7446.3,20300.7,9511.7,7446.3,3098.1,0,244.6,0,0,0
pulicaria,Appleton,2020,2020230,230,17-Aug-20,75,0,0,16,0,0,0,0,0,0,0,0.213333333333333,0,0,0,0,0,2065.4,4375.3,1467.5,2065.4,516.3,0,326.1,0,0,0
pulicaria,Appleton,2020,2020244,244,31-Aug-20,183,0,0,3,0,0,0,0,0,0,0,0.0163934426229508,0,0,0,0,0,5328.5,32354.3,13995.8,5328.5,10904.5,378.5,1747,0,0,0
pulicaria,Appleton,2020,2020260,260,16-Sep-20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.2,41729.1,14199.6,489.2,26089.2,190.2,760.9,0,0,0
pulicaria,Appleton,2020,2020275,275,1-Oct-20,199,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0.130653266331658,7210.8,41963.5,11363.1,7210.8,21360.5,362.3,1521.9,36.2,108.7,0
retrocurva,Appleton,2020,2020204,204,22-Jul-20,136,0,0,3,1,0,0,0,0,0,0,0.0220588235294118,0.00735294117647059,0,0,0,0,3696,37095.6,27040.3,6304.9,3696,0,54.4,0,0,0
retrocurva,Appleton,2020,2020216,216,3-Aug-20,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3098.1,20300.7,9511.7,7446.3,3098.1,0,244.6,0,0,0
retrocurva,Appleton,2020,2020230,230,17-Aug-20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516.3,4375.3,1467.5,2065.4,516.3,0,326.1,0,0,0
retrocurva,Appleton,2020,2020244,244,31-Aug-20,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10904.5,32354.3,13995.8,5328.5,10904.5,378.5,1747,0,0,0
retrocurva,Appleton,2020,2020260,260,16-Sep-20,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26089.2,41729.1,14199.6,489.2,26089.2,190.2,760.9,0,0,0
retrocurva,Appleton,2020,2020275,275,1-Oct-20,262,0,0,8,0,0,0,0,6,0,0,0.0305343511450382,0,0,0,0,0.0229007633587786,21360.5,41963.5,11363.1,7210.8,21360.5,362.3,1521.9,36.2,108.7,0
ambigua,Bishop,2020,2020218,218,5-Aug-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,104601.3,17121,2011,81528.7,54.4,3859,0,27.2,0
ambigua,Bishop,2020,2020246,246,2-Sep-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4,18162.9,4239.5,462,9194.6,54.4,4158,0,54.4,0
ambigua,Bishop,2020,2020260,260,16-Sep-20,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.6,23420.4,5190.7,380.5,12767.2,788.1,4049.3,0,244.6,0
ceriodaphnia,Bishop,2020,2020205,205,23-Jul-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4,154632.8,45656.1,4348.2,100687.9,54.4,2500.2,54.4,0,1331.6
ceriodaphnia,Bishop,2020,2020218,218,5-Aug-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4,104601.3,17121,2011,81528.7,54.4,3859,0,27.2,0
ceriodaphnia,Bishop,2020,2020246,246,2-Sep-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4,18162.9,4239.5,462,9194.6,54.4,4158,0,54.4,0
ceriodaphnia,Bishop,2020,2020260,260,16-Sep-20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788.1,23420.4,5190.7,380.5,12767.2,788.1,4049.3,0,244.6,0
ceriodaphnia,Bishop,2020,2020275,275,1-Oct-20,223,1,0,0,0,0,0,0,0,0.00448430493273543,0,0,0,0,0,0,0,0,36009.4,22747.5,0,3985.8,0,9058.7,217.4,0,0
dentifera,Bishop,2020,2020205,205,23-Jul-20,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45656.1,154632.8,45656.1,4348.2,100687.9,54.4,2500.2,54.4,0,1331.6
dentifera,Bishop,2020,2020218,218,5-Aug-20,210,2,0,0,0,0,0,0,1,0.00952380952380952,0,0,0,0,0,0,0.00476190476190476,17121,104601.3,17121,2011,81528.7,54.4,3859,0,27.2,0
dentifera,Bishop,2020,2020232,232,19-Aug-20,214,6,0,0,0,0,0,0,15,0.0280373831775701,0,0,0,0,0,0,0.0700934579439252,2661,25271.6,2661,1358.8,17936.3,0,3179.6,27.2,0,108.7
dentifera,Bishop,2020,2020246,246,2-Sep-20,156,9,0,0,0,0,0,0,9,0.0576923076923077,0,0,0,0,0,0,0.0576923076923077,4239.5,18162.9,4239.5,462,9194.6,54.4,4158,0,54.4,0
dentifera,Bishop,2020,2020260,260,16-Sep-20,190,5,0,1,0,0,0,0,15,0.0263157894736842,0,0.00526315789473684,0,0,0,0,0.0789473684210526,5190.7,23420.4,5190.7,380.5,12767.2,788.1,4049.3,0,244.6,0
dentifera,Bishop,2020,2020275,275,1-Oct-20,226,9,0,0,0,0,0,0,4,0.0398230088495575,0,0,0,0,0,0,0.0176991150442478,22747.5,36009.4,22747.5,0,3985.8,0,9058.7,217.4,0,0
dubia,Bishop,2020,2020205,205,23-Jul-20,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500.2,154632.8,45656.1,4348.2,100687.9,54.4,2500.2,54.4,0,1331.6
dubia,Bishop,2020,2020218,218,5-Aug-20,143,0,0,1,0,0,0,0,0,0,0,0.00699300699300699,0,0,0,0,0,3859,104601.3,17121,2011,81528.7,54.4,3859,0,27.2,0
dubia,Bishop,2020,2020232,232,19-Aug-20,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3179.6,25271.6,2661,1358.8,17936.3,0,3179.6,27.2,0,108.7
dubia,Bishop,2020,2020246,246,2-Sep-20,150,1,0,0,0,0,0,0,0,0.00666666666666667,0,0,0,0,0,0,0,4158,18162.9,4239.5,462,9194.6,54.4,4158,0,54.4,0
dubia,Bishop,2020,2020260,260,16-Sep-20,149,1,0,0,0,0,0,0,0,0.00671140939597315,0,0,0,0,0,0,0,4049.3,23420.4,5190.7,380.5,12767.2,788.1,4049.3,0,244.6,0
dubia,Bishop,2020,2020275,275,1-Oct-20,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9058.7,36009.4,22747.5,0,3985.8,0,9058.7,217.4,0,0
mendotae,Bishop,2020,2020205,205,23-Jul-20,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331.6,154632.8,45656.1,4348.2,100687.9,54.4,2500.2,54.4,0,1331.6
mendotae,Bishop,2020,2020232,232,19-Aug-20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.7,25271.6,2661,1358.8,17936.3,0,3179.6,27.2,0,108.7
parvula,Bishop,2020,2020205,205,23-Jul-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4,154632.8,45656.1,4348.2,100687.9,54.4,2500.2,54.4,0,1331.6
parvula,Bishop,2020,2020232,232,19-Aug-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,25271.6,2661,1358.8,17936.3,0,3179.6,27.2,0,108.7
parvula,Bishop,2020,2020275,275,1-Oct-20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.4,36009.4,22747.5,0,3985.8,0,9058.7,217.4,0,0
pulicaria,Bishop,2020,2020205,205,23-Jul-20,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4348.2,154632.8,45656.1,4348.2,100687.9,54.4,2500.2,54.4,0,1331.6
pulicaria,Bishop,2020,2020218,218,5-Aug-20,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,104601.3,17121,2011,81528.7,54.4,3859,0,27.2,0
pulicaria,Bishop,2020,2020232,232,19-Aug-20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358.8,25271.6,2661,1358.8,17936.3,0,3179.6,27.2,0,108.7
pulicaria,Bishop,2020,2020246,246,2-Sep-20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,18162.9,4239.5,462,9194.6,54.4,4158,0,54.4,0
pulicaria,Bishop,2020,2020260,260,16-Sep-20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.5,23420.4,5190.7,380.5,12767.2,788.1,4049.3,0,244.6,0
retrocurva,Bishop,2020,2020205,205,23-Jul-20,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100687.9,154632.8,45656.1,4348.2,100687.9,54.4,2500.2,54.4,0,1331.6
retrocurva,Bishop,2020,2020218,218,5-Aug-20,201,1,0,0,0,0,0,0,0,0.00497512437810945,0,0,0,0,0,0,0,81528.7,104601.3,17121,2011,81528.7,54.4,3859,0,27.2,0
retrocurva,Bishop,2020,2020232,232,19-Aug-20,266,2,0,0,0,0,0,0,0,0.0075187969924812,0,0,0,0,0,0,0,17936.3,25271.6,2661,1358.8,17936.3,0,3179.6,27.2,0,108.7
retrocurva,Bishop,2020,2020246,246,2-Sep-20,203,49,0,1,0,0,0,0,0,0.241379310344828,0,0.00492610837438424,0,0,0,0,0,9194.6,18162.9,4239.5,462,9194.6,54.4,4158,0,54.4,0
retrocurva,Bishop,2020,2020260,260,16-Sep-20,205,158,0,0,0,0,0,0,0,0.770731707317073,0,0,0,0,0,0,0,12767.2,23420.4,5190.7,380.5,12767.2,788.1,4049.3,0,244.6,0
retrocurva,Bishop,2020,2020275,275,1-Oct-20,55,27,0,0,0,0,0,0,0,0.490909090909091,0,0,0,0,0,0,0,3985.8,36009.4,22747.5,0,3985.8,0,9058.7,217.4,0,0
ceriodaphnia,Bruin,2020,2020253,253,9-Sep-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,18479.9,5299.4,8479,4076.4,27.2,597.9,0,0,0
dentifera,Bruin,2020,2020202,202,20-Jul-20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.7,35565.2,372.7,14088.2,13044.6,0,2935,5124.7,0,0
dentifera,Bruin,2020,2020211,211,29-Jul-20,246,1,0,0,0,0,0,0,0,0.0040650406504065,0,0,0,0,0,0,0,6272.2,85372.2,6272.2,45044.6,32826.6,0,1228.8,0,0,0
dentifera,Bruin,2020,2020225,225,12-Aug-20,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4429.7,24866.2,4429.7,11604.2,5299.4,0,3424.2,0,0,108.7
dentifera,Bruin,2020,2020240,240,27-Aug-20,219,8,0,1,0,0,0,0,3,0.0365296803652968,0,0.0045662100456621,0,0,0,0,0.0136986301369863,7439.5,15836.9,7439.5,0,6033.1,0,2364.3,0,0,0
dentifera,Bruin,2020,2020253,253,9-Sep-20,194,12,0,0,0,0,0,0,55,0.0618556701030928,0,0,0,0,0,0,0.283505154639175,5299.4,18479.9,5299.4,8479,4076.4,27.2,597.9,0,0,0
dentifera,Bruin,2020,2020267,267,23-Sep-20,86,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.0465116279069767,2337.2,12763.8,2337.2,543.5,9149.3,0,733.8,0,0,0
dubia,Bruin,2020,2020202,202,20-Jul-20,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2935,35565.2,372.7,14088.2,13044.6,0,2935,5124.7,0,0
dubia,Bruin,2020,2020211,211,29-Jul-20,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228.8,85372.2,6272.2,45044.6,32826.6,0,1228.8,0,0,0
dubia,Bruin,2020,2020225,225,12-Aug-20,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3424.2,24866.2,4429.7,11604.2,5299.4,0,3424.2,0,0,108.7
dubia,Bruin,2020,2020240,240,27-Aug-20,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364.3,15836.9,7439.5,0,6033.1,0,2364.3,0,0,0
dubia,Bruin,2020,2020253,253,9-Sep-20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.9,18479.9,5299.4,8479,4076.4,27.2,597.9,0,0,0
